TABLE_SCHEMA,TABLE_NAME,TABLE_CATALOG,COLUMN_NAME,ENGINE_ATTRIBUTE,SECONDARY_ENGINE_ATTRIBUTE
information_schema,VIEWS,def,CHARACTER_SET_CLIENT,NULL,NULL
information_schema,VIEWS,def,COLLATION_CONNECTION,NULL,NULL
information_schema,VIEW_ROUTINE_USAGE,def,TABLE_CATALOG,NULL,NULL
information_schema,VIEW_ROUTINE_USAGE,def,TABLE_SCHEMA,NULL,NULL
information_schema,VIEW_ROUTINE_USAGE,def,TABLE_NAME,NULL,NULL
information_schema,VIEW_ROUTINE_USAGE,def,SPECIFIC_CATALOG,NULL,NULL
information_schema,VIEW_ROUTINE_USAGE,def,SPECIFIC_SCHEMA,NULL,NULL
information_schema,VIEW_ROUTINE_USAGE,def,SPECIFIC_NAME,NULL,NULL
information_schema,VIEW_TABLE_USAGE,def,VIEW_CATALOG,NULL,NULL
information_schema,VIEW_TABLE_USAGE,def,VIEW_SCHEMA,NULL,NULL
information_schema,VIEW_TABLE_USAGE,def,VIEW_NAME,NULL,NULL
information_schema,VIEW_TABLE_USAGE,def,TABLE_CATALOG,NULL,NULL
information_schema,VIEW_TABLE_USAGE,def,TABLE_SCHEMA,NULL,NULL
information_schema,VIEW_TABLE_USAGE,def,TABLE_NAME,NULL,NULL

